Latitude,Longitude,tmed
44.4,22.5,11.793137204256645
44.4,22.6,11.5257294141957
44.4,22.7,11.561883459035096
44.4,22.8,11.493914144023131
44.4,22.9,11.027348383097442
44.4,23.0,11.037052898026646
44.4,23.1,10.364895133794832
44.4,23.2,10.383813410476298
44.4,23.3,10.46162878396529
44.4,23.4,10.64563642938316
44.4,23.5,11.24945965492307
44.4,23.6,10.777932121086927
44.4,23.7,11.288525674139871
44.4,23.8,10.791663911561121
44.4,23.9,10.745347143299895
44.4,24.0,10.767519888418226
44.4,24.1,11.054266969728177
44.4,24.2,10.967546750697316
44.4,24.3,11.156396838516416
44.4,24.4,10.97304990184927
44.4,24.5,10.890890071288469
44.4,24.6,10.87850397768363
44.4,24.7,10.91532648000826
44.4,24.8,10.910181836966668
44.4,24.9,10.79877466680447
44.4,25.0,10.826472776113254
44.4,25.1,10.85020714949894
44.4,25.2,10.725137927471716
44.4,25.3,10.777012604607867
44.4,25.4,10.807187209422446
44.4,25.5,10.745948961669594
44.4,25.6,10.822182043599565
44.4,25.7,10.90600630230394
44.4,25.8,10.959795949994856
44.4,25.9,10.948960119847106
44.4,26.0,10.96162361814233
44.4,26.1,10.996109102180018
44.4,26.2,11.017927988428529
44.4,26.3,11.091061576609162
44.4,26.4,10.986569893584047
44.4,26.5,11.000508316974889
44.4,26.6,10.99094482901125
44.4,26.7,11.029231842132459
44.4,26.8,11.139047422254436
44.4,26.9,11.150691703688377
44.4,27.0,11.057983262733742
44.4,27.1,11.008326273375285
44.4,27.2,11.05333867135035
44.4,27.3,11.095625581155064
44.4,27.4,11.123717842752352
44.4,27.5,11.1245593553053
44.4,27.6,11.160034094431259
44.4,27.7,11.141779625994383
44.4,27.8,11.155817233185251
44.4,27.9,11.461289389399736
44.4,28.0,11.524142989978305
44.4,28.1,11.32438320074389
44.4,28.2,11.336233081929956
44.4,28.3,11.257551399937961
44.4,28.4,11.194223060233517
44.4,28.5,11.42675689637366
44.4,28.6,11.322594792850477
44.4,28.7,11.557978613493082
44.4,28.8,11.667373179047404
44.3,22.5,11.596059510279968
44.3,22.6,11.813169748941023
44.3,22.7,11.55044684368216
44.3,22.8,11.39714433309224
44.3,22.9,11.403084512862891
44.3,23.0,11.319549540241765
44.3,23.1,10.658646037813817
44.3,23.2,10.590973241037279
44.3,23.3,10.664561938216746
44.3,23.4,11.007670730447371
44.3,23.5,10.898941006302268
44.3,23.6,11.223231222233736
44.3,23.7,11.269920446327133
44.3,23.8,11.268794813513772
44.3,23.9,10.877444467403636
44.3,24.0,10.892473912594282
44.3,24.1,10.849534042773062
44.3,24.2,11.11509453455942
44.3,24.3,11.212407790061027
44.3,24.4,11.273168199194094
44.3,24.5,11.053290629197198
44.3,24.6,10.945700485587395
44.3,24.7,11.052507490443174
44.3,24.8,10.949164686434518
44.3,24.9,10.948394462237856
44.3,25.0,10.964677652650103
44.3,25.1,10.91191755346622
44.3,25.2,10.980449943175916
44.3,25.3,10.863749870854257
44.3,25.4,10.924691600371926
44.3,25.5,10.911884492199652
44.3,25.6,10.95781020766611
44.3,25.7,10.9500258291146
44.3,25.8,10.995107449116661
44.3,25.9,11.005524331025919
44.3,26.0,11.123603161483695
44.3,26.1,11.137513172848346
44.3,26.2,11.04957588593859
44.3,26.3,11.104277301374035
44.3,26.4,11.085877673313325
44.3,26.5,11.13110496952161
44.3,26.6,11.067811240830641
44.3,26.7,11.075993904328985
44.3,26.8,11.09030633329885
44.3,26.9,11.100971174708135
44.3,27.0,11.119076350862658
44.3,27.1,11.103922409339797
44.3,27.2,11.131719185866272
44.3,27.3,11.16138185762991
44.3,27.4,11.18066070875088
44.3,27.5,11.2447685711334
44.3,27.6,11.244082549850209
44.3,27.7,11.429938526707293
44.3,27.8,11.482861865895194
44.3,27.9,11.570235044942688
44.3,28.0,11.595721148878974
44.3,28.1,11.401096704204972
44.3,28.2,11.237186176257836
44.3,28.3,11.424079450356462
44.3,28.4,11.398299927678552
44.3,28.5,11.424081000103333
44.3,28.6,11.564097014154292
44.3,28.7,11.727654716396332
44.2,22.6,11.701590556875724
44.2,22.7,11.812260564107882
44.2,22.8,11.762884078933816
44.2,22.9,11.577502324620351
44.2,23.0,11.43817439818164
44.2,23.1,11.340963942556005
44.2,23.2,11.236343113958121
44.2,23.3,10.962253848538097
44.2,23.4,11.005617315838435
44.2,23.5,11.038846471742875
44.2,23.6,11.421078623824782
44.2,23.7,11.029441574542906
44.2,23.8,11.382638702345314
44.2,23.9,11.141739849157922
44.2,24.0,10.965764025209182
44.2,24.1,11.045552226469711
44.2,24.2,11.143422874263836
44.2,24.3,11.16096549230286
44.2,24.4,11.279290732513811
44.2,24.5,11.208540138444004
44.2,24.6,11.007054447773479
44.2,24.7,11.036564727761162
44.2,24.8,11.056664428143366
44.2,24.9,11.110852877363289
44.2,25.0,11.059359954540763
44.2,25.1,11.084398698212597
44.2,25.2,11.147441884492217
44.2,25.3,10.969288666184505
44.2,25.4,10.976317284843477
44.2,25.5,10.996052278127937
44.2,25.6,11.045159107345823
44.2,25.7,11.132443950821436
44.2,25.8,11.047896476908747
44.2,25.9,11.020370906085333
44.2,26.0,11.16556720735607
44.2,26.1,11.156002169645694
44.2,26.2,11.1752138650687
44.2,26.3,11.196406136997659
44.2,26.4,11.29508885215411
44.2,26.5,11.346773943589216
44.2,26.6,11.234245789854333
44.2,26.7,11.178359851224332
44.2,26.8,11.244450873024062
44.2,26.9,11.393274098563872
44.2,27.0,11.304307263146974
44.2,27.1,11.319528876950086
44.2,27.2,11.377890277921274
44.2,27.3,11.32120621965087
44.2,27.4,11.377737886145274
44.2,27.5,11.457792643868236
44.2,27.6,11.417921272858843
44.2,27.7,11.558454385783598
44.2,27.8,11.049248372765737
44.2,27.9,11.630376071908268
44.2,28.0,11.039224609980312
44.2,28.1,11.624799566070816
44.2,28.2,11.521593656369452
44.2,28.3,11.380362640768675
44.2,28.4,11.557526087405726
44.2,28.5,11.36701208802563
44.2,28.6,11.737627337534883
44.2,28.7,11.768352102489988
44.1,22.8,10.7544048972001
44.1,22.9,11.488721458828355
44.1,23.0,11.684770637462554
44.1,23.1,11.565589936976904
44.1,23.2,11.571512552949603
44.1,23.3,11.522676929434825
44.1,23.4,11.458244653373319
44.1,23.5,11.369351172641807
44.1,23.6,11.363829941109605
44.1,23.7,11.279624444674003
44.1,23.8,11.097470813100559
44.1,23.9,11.425210765574978
44.1,24.0,11.196298687881008
44.1,24.1,11.065489720012419
44.1,24.2,11.087381444364052
44.1,24.3,11.085896270275889
44.1,24.4,11.227850501084797
44.1,24.5,11.293598512242957
44.1,24.6,11.340970658125867
44.1,24.7,11.07002582911455
44.1,24.8,11.157413989048488
44.1,24.9,11.066340531046661
44.1,25.0,11.19642111788412
44.1,25.1,11.177182043599556
44.1,25.2,11.236013534456047
44.1,25.3,11.123524124392999
44.1,25.4,11.095712366980075
44.1,25.5,11.144270585804316
44.1,25.6,11.201042979646616
44.1,25.7,11.213944622378293
44.1,25.8,11.209123876433448
44.1,25.9,11.05034197747701
44.1,26.0,11.024156421117862
44.1,26.1,11.159717429486578
44.1,26.2,10.960323897096853
44.1,26.3,11.023145469573363
44.1,26.4,11.483253435272296
44.1,26.5,11.46701518751946
44.1,26.6,11.428071598305579
44.1,26.7,11.475238144436428
44.1,26.8,11.388228639322255
44.1,26.9,11.471375142060168
44.1,27.0,11.221642215104868
44.1,27.1,10.965630230395655
44.1,27.2,11.412103006508948
44.1,27.3,11.229438991631323
44.1,27.4,11.253821159210583
44.1,27.5,11.458107759066023
44.1,27.6,11.386897406756832
44.1,27.7,11.436699039156974
44.1,27.8,11.477566380824387
44.1,27.9,11.407970348176457
44.1,28.0,11.063104142989971
44.1,28.1,11.162823638805605
44.1,28.2,11.262358714743307
44.1,28.3,11.243162000206663
44.1,28.4,11.309188965802242
44.1,28.5,11.535581155078052
44.1,28.6,11.8067160863725
44.1,28.7,11.829296931501188
44.1,28.8,11.814642008471933
44.0,22.8,11.6582802975514
44.0,22.9,11.720261390639543
44.0,23.0,11.574737059613625
44.0,23.1,11.624763405310429
44.0,23.2,11.603104142989993
44.0,23.3,11.582170162206838
44.0,23.4,11.576541481558078
44.0,23.5,11.570636945965541
44.0,23.6,11.59355098667218
44.0,23.7,11.405803285463374
44.0,23.8,11.342977580328531
44.0,23.9,11.487185659675621
44.0,24.0,11.250567207356147
44.0,24.1,11.173292178944044
44.0,24.2,11.151990391569363
44.0,24.3,11.142424837276529
44.0,24.4,11.243300444260772
44.0,24.5,11.314253022006397
44.0,24.6,11.382006405620412
44.0,24.7,11.112798326273413
44.0,24.8,11.152842235768144
44.0,24.9,11.155178737472962
44.0,25.0,11.097891827668134
44.0,25.1,11.132267796259951
44.0,25.2,11.304248372765834
44.0,25.3,11.269662155181322
44.0,25.4,11.369284533526171
44.0,25.5,11.28177032751316
44.0,25.6,11.149137824155401
44.0,25.7,11.131085855976819
44.0,25.8,11.114709680752203
44.0,25.9,11.07981403037505
44.0,26.0,11.101008368633131
44.0,26.1,11.418760719082503
44.0,26.2,11.375118813927092
44.0,26.3,11.348521024899245
44.0,26.4,11.481330199400794
44.0,26.5,11.402876330199328
44.0,26.6,10.813404277301373
44.0,26.7,10.754778902779213
44.0,26.8,10.920307883045737
44.0,27.3,10.856606570926827
44.0,27.4,10.87173571649964
44.0,27.5,10.842748734373405
44.0,27.6,10.975956710403883
44.0,27.7,11.029804215311561
44.0,27.8,10.985497985329104
44.0,27.9,11.023507593759769
44.0,28.0,11.518416158694148
44.0,28.1,11.277579295381694
44.0,28.2,11.153528773633683
44.0,28.3,11.320033577848875
44.0,28.4,11.426625684471652
44.0,28.5,11.69499999999998
44.0,28.6,11.676398388263246
44.0,28.7,11.849713813410393
43.9,22.8,11.714564004545972
43.9,22.9,11.66201363777245
43.9,23.0,11.68258084512859
43.9,23.1,11.725793986982076
43.9,23.2,11.712597892344174
43.9,23.3,11.685829631160193
43.9,23.4,11.67034765988221
43.9,23.5,11.618877466680436
43.9,23.6,11.625569790267575
43.9,23.7,11.566794090298606
43.9,23.8,11.43636842649033
43.9,23.9,11.498873334022074
43.9,24.0,11.28207872714121
43.9,24.1,11.16862640768678
43.9,24.2,11.194487550366723
43.9,24.3,11.195567723938408
43.9,24.4,11.315500568240509
43.9,24.5,11.37739074284533
43.9,24.6,11.39631676826121
43.9,24.7,11.120657092674845
43.9,24.8,11.18608482281224
43.9,24.9,11.156433515859042
43.9,25.0,11.40269346006824
43.9,25.1,11.402401591073442
43.9,25.2,11.210390536212413
43.9,25.3,11.216680442194436
43.9,25.4,11.275940696352965
43.9,25.5,11.166187622688266
43.9,25.6,11.153002376278575
43.9,25.7,11.16730499018495
43.9,25.8,11.166592623204853
43.9,25.9,11.480220580638504
43.9,26.0,11.518053517925383
43.9,26.1,11.343689430726352
43.9,26.2,11.277376278541185
43.9,27.7,11.04317543134619
43.9,27.8,11.143174914763872
43.9,27.9,10.876505837379925
43.9,28.0,11.324888418225015
43.9,28.1,11.012088542204793
43.9,28.2,11.083424940593067
43.9,28.3,11.265761958880002
43.9,28.4,11.42750749044324
43.9,28.5,11.66517667114373
43.9,28.6,11.832261597272378
43.9,28.7,11.862321004235826
43.8,22.8,11.565741812170637
43.8,22.9,11.249846058477146
43.8,23.0,11.736422151048636
43.8,23.1,11.728386713503475
43.8,23.2,11.316246513069524
43.8,23.3,11.04927626820955
43.8,23.4,11.279191548713714
43.8,23.5,11.640965492302923
43.8,23.6,11.547189792333837
43.8,23.7,11.603054551089956
43.8,23.8,11.564142989978317
43.8,23.9,11.535759892550827
43.8,24.0,11.42497933670836
43.8,24.1,11.36720064056203
43.8,24.2,11.322491476392253
43.8,24.3,11.36894100630226
43.8,24.4,11.440353858869697
43.8,24.5,11.409961256328126
43.8,24.6,11.422739435892133
43.8,24.7,11.471181423700823
43.8,24.8,11.511020766608137
43.8,24.9,11.100782105589431
43.8,25.0,11.159421944415778
43.8,25.1,11.195175637979101
43.8,25.2,11.1869191032131
43.8,25.3,11.22202345283599
43.8,25.4,11.192039983469295
43.8,25.5,11.41109308812894
43.8,25.6,11.33295640045465
43.8,25.7,11.4875271205703
43.8,25.8,11.508134621345155
43.8,25.9,11.547419154871381
43.8,26.0,10.740186486207223
43.8,28.0,10.692714639942078
43.8,28.1,11.128268416158734
43.8,28.2,11.038039570203546
43.8,28.3,11.258103626407618
43.8,28.4,11.430082653166654
43.8,28.5,11.567089058787106
43.8,28.6,11.811433515859074
43.8,28.7,11.826782208905826
43.7,23.6,11.058882632503465
43.7,23.8,11.45414970554813
43.7,23.9,10.869902882529257
43.7,24.0,10.961988841822484
43.7,24.1,11.550709267486315
43.7,24.2,11.499450356441736
43.7,24.3,11.51680235561519
43.7,24.4,10.949113544787721
43.7,24.5,11.518615559458622
43.7,24.6,11.522830870957808
43.7,24.7,11.480863209009186
43.7,24.8,11.551501188139296
43.7,24.9,11.135259324310415
43.7,25.0,11.516905155491346
43.7,25.1,11.53188294245276
43.7,25.2,11.552280194234903
43.7,25.3,11.591053827874804
43.7,25.4,11.533765884905467
43.7,25.5,11.3894126459344
43.7,25.6,11.478065399318124
43.7,25.7,11.592578778799437
43.7,25.8,11.503481248062844
43.7,25.9,10.69988428556663
43.7,28.1,10.901375658642522
43.7,28.2,10.995584771154014
43.7,28.3,11.331307469780013
43.7,28.4,11.340693253435303
43.7,28.5,11.58093553052992
43.7,28.6,11.784392499225245
43.6,24.2,11.052330302717214
43.6,24.3,11.12579347039975
43.6,24.7,11.46456400454599
43.6,24.8,11.301940799669358
43.6,25.1,10.912259530943306
43.6,25.2,11.567310156007752
43.6,25.3,10.684239074284557
43.6,25.4,11.21231428866622
43.6,25.5,11.266949581568323
43.6,25.6,11.266044012811195
43.6,25.7,11.02664169852261
